numberBedroom,numberBathroom,totalFloor,area,frontWidth,inletWidth,distanceCenter,price
3,2,6,39.37,17.79,1.8,9281.73,13940695919
1,5,3,60.55,8.03,6.95,9504.04,16717641872
6,4,1,76.62,8.02,4.53,899.6,14603331082
2,4,6,90.53,15.75,4.43,7835.44,22463475004
3,3,5,79.68,13.67,5.67,7901.38,24344568351
5,3,3,67.27,14.61,3.89,125.91,1488590439
5,1,5,99.33,10.67,5.84,5485.81,23107118315
3,3,1,42.7,18.18,2.32,5885.34,15701950979
4,6,1,46.81,4.66,8.47,6193.68,10591427567
5,2,2,47.09,3.67,7.38,3877.23,26549969791
4,6,5,48.97,4.15,4.06,3785.78,10042873527
4,3,6,54.5,6.45,7.83,3220.16,25732037030
1,3,1,90.11,19.06,7.47,6884.91,5082144434
3,2,4,89.34,10.1,9.95,6358.22,21794692337
4,5,1,52.57,19.4,6.3,5885.49,26250185288
1,2,1,89.94,8.24,7.95,2582.11,26374612397
2,6,1,45.87,4.58,8.2,7451.46,2033535102
3,3,5,51.12,14.01,5.28,2100.57,16299354832
2,3,1,38.98,9.79,9.49,6820.57,16586113021
5,2,1,39.95,8.58,5.56,4267.52,17840784648
2,3,4,76.85,19.26,1.19,5047.87,6080621733
5,6,3,99.87,13.12,4.5,9347.44,24868583872
1,1,1,84.14,19.78,9.74,732.07,18726467602
3,3,4,73.51,11.87,6.78,9541.37,15357190016
3,6,4,54.79,11.17,1.62,268.18,29665445806
1,4,2,74.91,14.8,3.06,8063.87,26415390400
6,3,3,64.71,4.2,7.34,1920.29,15337601360
6,4,2,52.47,3.55,5.76,9800.4,14949973040
2,4,5,38.32,13.07,8.23,2547.07,24823808959
6,1,3,50.53,4.17,5.14,3688.28,25065888057
2,2,2,80.88,10.68,1.4,7419.0,12577545620
2,6,1,48.79,8.58,5.15,9670.78,14529770828
5,4,6,61.7,14.9,6.69,8523.38,18117482125
6,3,2,43.27,17.96,4.66,8276.03,22390237230
6,1,4,97.53,13.47,7.79,6317.07,12895741296
6,5,3,60.59,5.97,4.32,2194.51,14519091913
6,2,3,30.64,8.47,6.19,943.19,18600474216
4,1,2,71.83,13.47,1.31,1482.94,16692849255
1,1,1,49.6,18.58,7.81,3470.45,5502333723
5,5,5,97.46,11.08,6.12,1177.62,7770440243
5,6,1,72.29,10.78,5.12,8536.78,12269704095
5,5,6,44.1,5.69,7.18,7166.83,18940228057
5,2,5,70.82,15.13,1.82,2492.23,2722594992
3,2,1,96.04,9.74,2.71,8178.52,13122967261
2,6,1,55.55,18.64,7.09,8631.73,7643681652
3,1,2,38.78,12.55,7.67,587.31,29982985819
4,1,3,46.46,3.89,2.83,5014.47,17904280890
4,2,1,71.78,9.93,3.38,3650.14,21410385170
1,4,4,83.5,6.17,2.39,9611.12,7743896460
4,6,4,32.55,11.34,9.34,5508.04,2434772010
5,5,5,37.45,8.79,7.27,7886.69,23932796680
5,6,1,68.35,4.56,2.36,4834.11,6465444034
2,4,2,37.21,9.0,5.88,8679.57,3430545953
6,3,5,73.89,17.92,5.31,7001.6,385534371
4,1,2,78.73,12.84,1.16,5229.55,1698345855
3,6,6,68.24,18.98,2.69,8704.13,26338317966
1,2,2,39.62,18.15,8.5,2931.7,22443595197
6,4,4,72.55,11.97,3.01,6364.34,17976479360
6,5,2,46.66,13.13,3.83,6431.68,3068191872
6,4,6,31.38,4.61,5.06,1450.68,25297411011
6,2,6,88.39,9.13,5.41,3912.02,3902940922
3,1,4,80.67,3.41,4.4,3215.35,6967919839
4,6,1,91.88,10.48,4.88,2764.96,22470074706
5,5,1,91.67,7.99,2.47,3544.27,5834762414
5,4,1,93.09,13.15,7.86,9912.41,29116328543
5,4,5,93.32,18.31,1.04,3170.55,3599246584
3,6,2,85.26,16.43,2.3,3862.27,18937821756
4,2,3,55.02,8.35,9.1,9833.53,20868814598
1,6,5,43.87,15.82,9.89,8520.75,18499598620
3,3,4,51.7,19.33,2.76,1291.94,18342366162
4,6,4,88.72,4.82,9.91,7593.36,11134634572
2,6,3,71.68,8.43,3.67,8117.5,2076737702
1,4,5,63.17,18.27,5.79,7351.19,8008686776
5,4,2,99.34,13.76,6.66,6739.22,17897158700
5,4,3,84.19,12.06,8.63,5268.33,5064652608
3,4,5,71.11,16.06,5.31,8854.58,20397961791
5,5,5,35.62,18.33,5.46,6428.08,3524252405
3,3,4,62.75,16.77,1.3,7038.58,2304083902
1,4,6,69.53,3.76,1.07,7426.39,29925448274
5,6,6,36.1,15.89,3.71,668.99,21210753496
2,6,1,52.48,8.76,3.45,7665.5,22814559529
1,2,3,73.61,10.61,3.22,3557.4,22760274707
4,2,6,46.33,11.54,1.03,3928.11,1929171548
3,3,2,47.52,19.98,9.9,4940.16,12029354644
4,1,1,97.41,18.11,6.28,5670.37,10915529029
6,6,5,83.13,7.37,8.12,2933.1,6778900154
2,2,4,71.45,17.65,4.2,2339.98,6995730645
3,2,2,33.42,7.88,1.34,8021.36,18753728940
6,5,2,91.67,6.14,2.54,4778.27,10005454455
5,3,4,67.84,19.52,3.71,5999.93,24208676287
5,2,4,79.45,19.32,6.86,7021.13,25573701319
2,4,6,51.18,10.25,9.05,6980.21,25816378885
4,2,5,76.74,3.9,3.35,7775.76,29130574398
2,5,6,79.78,8.87,2.55,7996.37,3041645823
3,4,3,99.16,17.62,1.2,5854.56,13046187305
1,5,6,99.71,7.94,7.03,8369.6,28573527979
2,3,3,65.1,10.36,8.1,9677.62,13890744070
6,5,3,66.19,14.23,2.47,1487.98,20182435143
4,3,6,59.48,9.63,7.91,6245.49,3741979673
6,2,1,91.17,13.76,5.04,3913.65,19970239890
4,2,1,45.04,12.96,6.33,4563.48,17957004299
1,4,6,68.23,4.46,8.01,9642.78,1428321661
6,6,3,68.98,16.13,4.24,8517.53,13160541421
3,5,5,52.71,10.32,2.92,7671.66,2097265225
5,6,6,72.46,5.89,3.26,1036.11,14948040309
6,2,3,51.83,10.71,8.05,3365.32,29822006305
4,4,4,86.3,15.2,1.96,5152.95,11267373356
3,3,3,55.13,10.6,1.56,2590.0,3142303378
3,5,5,70.04,6.08,7.36,741.19,9450547348
1,4,2,86.13,9.95,3.74,5814.13,4685197223
4,1,1,30.54,15.94,4.19,4268.0,8034209108
2,4,1,59.27,13.97,5.6,1383.24,4037021342
2,3,3,79.55,10.35,5.62,6029.89,20482598748
4,6,4,60.01,17.22,1.86,4712.77,20446138183
5,6,1,97.6,8.99,4.58,6464.27,5120140163
1,3,5,79.66,3.65,6.01,5762.61,151023633
4,5,3,35.48,6.82,2.66,9741.44,19983887712
2,3,6,61.87,10.55,8.04,4819.71,23729161055
2,2,1,46.83,9.46,9.27,5536.89,25547539777
3,1,6,65.94,3.41,6.81,386.56,28037802666
6,5,6,43.04,4.51,4.14,8754.3,215376991
5,3,3,61.26,15.76,2.74,4704.23,28637026421
5,5,3,59.4,5.11,7.37,4429.3,29613061353
1,2,2,87.33,18.26,2.18,5951.95,27071031493
5,3,5,79.07,8.34,3.45,1214.09,24184952233
6,4,4,41.02,18.65,8.74,9273.55,8976486598
3,3,6,67.09,19.83,5.24,1060.68,25316143408
1,4,3,91.69,10.0,2.11,2537.6,22100235480
3,4,2,89.14,13.25,1.38,9297.23,197361012
6,5,6,88.0,4.51,2.94,507.64,26994343497
4,4,2,39.59,5.06,9.64,6211.05,16757556290
1,1,4,53.48,5.53,6.79,5500.36,7134794599
1,4,4,32.13,5.24,7.74,4067.16,19132356591
5,2,4,34.05,3.63,5.57,5394.4,23665463234
1,1,3,46.68,13.95,4.8,9124.47,11737795233
2,3,6,42.17,19.93,6.68,5812.08,29837239179
2,3,4,35.82,6.11,3.61,6316.69,11951855829
5,2,2,52.55,16.74,9.19,848.99,14739287065
1,3,6,37.75,18.77,2.07,2268.8,25040511101
2,4,1,96.55,10.82,8.23,9960.15,16722859218
2,4,2,32.84,19.84,5.17,1240.46,22723825796
3,3,4,86.92,3.74,9.5,4650.63,22606446128
6,2,5,92.77,17.67,1.12,5319.34,3001289582
1,3,5,99.02,4.75,9.47,4447.39,28789521320
3,6,1,90.63,4.96,7.61,5942.12,3426816452
4,5,3,50.82,17.56,8.39,9029.36,16992215218
3,3,5,32.38,13.32,8.08,1585.09,11285116039
1,3,4,79.05,15.63,3.68,400.5,1238212215
5,3,2,54.52,11.92,1.61,7224.42,14783598542
3,2,2,33.23,10.01,7.68,115.17,12701022787
3,4,2,55.58,8.99,8.3,2751.89,28528736699
6,6,6,54.68,15.29,9.34,151.56,7846323580
4,3,3,63.05,19.27,4.25,7537.48,3210920451
6,6,2,81.9,18.28,7.24,7149.16,28632045027
5,4,4,89.77,5.98,9.13,7468.7,3078854176
6,3,2,65.57,10.7,5.27,722.04,26690792541
1,5,2,48.8,12.76,5.76,7851.2,11317166291
4,2,3,62.11,8.85,9.52,1379.74,17618540367
5,1,3,54.5,17.11,3.92,8517.53,246023636
4,1,6,74.38,5.36,1.33,6951.1,8668339114
5,2,6,37.54,6.42,8.01,7498.88,12864257926
5,3,6,90.11,14.0,3.06,134.02,1534891842
1,4,5,74.13,7.21,8.67,7930.51,27266946544
2,5,3,91.47,18.43,9.08,1339.44,12857011620
4,6,6,82.27,16.86,9.48,4213.65,12858838045
1,6,3,63.63,6.13,1.26,8989.46,18519664107
3,6,2,82.64,12.9,5.04,7946.13,14451125563
5,5,4,46.86,6.22,3.39,1455.95,1826731888
6,1,6,70.23,15.06,6.33,7660.72,28551786030
6,6,1,59.57,9.59,8.24,9030.12,4909312400
2,3,6,65.41,16.87,2.07,9147.13,18522874135
4,2,4,68.09,6.47,8.34,6319.73,17361718672
6,4,3,91.05,15.3,7.28,7049.52,18336027903
3,3,5,30.4,5.91,7.36,1939.81,1661053871
5,3,2,68.54,4.57,2.61,3848.4,4101798815
3,3,1,69.63,12.26,4.68,4698.35,13465358337
4,4,2,31.88,16.53,6.94,6007.26,4719873090
3,5,1,65.75,12.01,8.75,2251.82,3032066485
4,3,4,78.56,4.43,4.19,8296.56,1050998628
6,5,4,38.6,19.1,5.97,8979.26,4250561355
3,3,2,60.64,11.53,6.65,2337.44,2509494659
6,6,5,64.52,4.93,7.85,2587.26,940192756
4,5,3,81.06,11.4,1.48,5958.62,29964984152
5,5,6,76.09,19.08,2.54,64.6,15140392736
1,6,1,38.58,9.4,5.67,7873.45,19490292747
5,3,3,31.52,3.48,9.76,5798.43,22982098988
3,5,1,98.97,9.87,8.58,6329.96,15438196990
3,6,1,56.81,9.14,5.34,7221.56,925896421
3,1,2,98.51,5.3,1.08,9747.43,28158807655
2,5,5,73.42,4.89,5.86,5122.34,12195590440
4,4,3,31.47,7.64,8.53,7556.27,22808123725
4,1,5,77.84,7.06,2.5,3535.78,6461475128
4,4,2,67.29,17.59,4.56,9712.08,16205077066
6,2,2,51.92,8.96,2.58,8806.15,12028637763
3,3,1,74.28,4.09,8.91,4629.83,26593098048
2,6,5,58.89,8.75,2.41,6596.65,28954608249
4,3,5,97.89,17.23,6.14,5982.04,27608850352
2,3,2,92.69,5.55,5.59,5830.01,23728874850
3,5,2,94.91,14.29,6.98,2819.85,24812565611
5,5,1,58.9,13.54,5.8,5940.31,22017725805
1,4,5,95.15,5.18,2.78,9495.55,21653336467
3,1,2,78.03,16.89,9.43,5696.91,919448669
1,4,2,94.57,12.99,4.73,1397.13,10219516137
5,5,6,66.94,14.93,3.47,1076.16,19246342126
4,3,1,40.13,7.94,1.69,6017.49,7841554068
3,1,6,33.41,13.07,3.94,9410.59,12182665617
6,6,2,59.3,19.37,6.99,1985.31,28429619746
3,5,5,96.32,18.43,6.64,3273.94,3358308958
5,4,3,62.01,11.55,5.67,8849.57,23475852932
5,3,6,73.35,19.41,8.33,7149.09,3013179285
5,6,5,30.2,15.56,1.64,3675.74,12331547663
2,5,5,34.43,5.72,6.33,8348.86,13580211461
5,2,1,43.25,14.95,7.33,9470.94,24849799471
4,2,1,98.24,17.73,1.98,5950.69,29181167765
4,2,5,56.12,3.57,4.61,9081.32,13428087033
4,6,1,40.8,18.16,3.66,6750.79,3966104449
3,5,4,66.05,8.32,5.26,9457.31,27717520545
1,2,6,86.23,14.98,8.3,4645.46,3322462669
6,5,3,44.29,12.76,3.05,4396.31,4778532503
2,1,2,68.83,5.18,7.79,9366.14,25031814587
5,2,5,74.61,15.7,6.37,1418.2,11859055874
6,1,6,69.05,19.8,5.37,4412.08,9002693105
6,5,2,53.96,12.05,3.66,7639.61,24607443549
1,5,3,94.37,5.99,5.38,8558.43,7006246382
3,2,3,34.09,19.35,9.75,2508.89,4939678964
6,1,2,57.51,5.32,9.45,9823.81,13663185252
4,4,4,53.02,11.05,6.51,9119.45,21865075693
5,4,4,56.55,9.32,2.62,1251.63,7570101777
1,6,3,74.47,11.55,3.84,1141.42,15247436545
6,4,5,82.17,6.6,9.85,8550.22,23621965914
3,4,3,70.42,11.74,1.28,8902.43,25137149567
5,4,5,68.51,4.49,9.74,9373.67,27361763294
2,5,5,65.62,17.73,2.25,2232.79,7337061930
2,2,6,52.14,5.97,5.11,3702.19,19846252726
1,6,3,51.23,16.2,1.12,4282.4,16026339192
3,3,2,40.64,8.45,8.26,97.28,18033117500
4,4,3,35.52,10.96,9.55,7536.39,20704684661
1,1,4,33.71,6.89,1.18,8223.29,28938663371
6,1,6,38.22,13.45,7.28,9737.27,11493648453
3,5,3,45.4,16.83,8.18,2417.03,17276172416
3,4,1,86.05,6.37,2.54,8734.14,258413668
1,5,1,62.95,19.64,2.67,4035.43,11791992603
2,4,4,98.91,17.49,3.6,8807.49,15965173225
2,4,5,70.5,17.29,5.37,8827.88,10806725585
5,2,3,59.91,8.48,2.02,9370.6,21888263554
5,5,5,71.92,11.81,8.64,8426.48,3762844166
4,4,2,64.74,5.12,4.97,8016.19,25977980359
3,5,1,84.62,16.29,8.67,2020.82,20965774540
6,3,6,61.23,19.97,2.11,2642.74,4766819326
1,2,5,32.93,5.54,6.48,34.5,14129217307
4,3,2,34.89,5.47,5.96,973.08,23480460669
3,4,3,86.2,14.49,4.78,5284.14,7961045197
2,5,3,46.31,6.42,4.85,8384.67,21417226599
2,5,6,89.71,19.98,2.09,5900.28,23168270660
5,2,5,32.37,7.87,9.4,1464.74,17670496885
3,3,4,53.36,4.67,1.13,5988.34,16564387961
4,1,6,71.07,17.53,8.74,2328.58,9686615576
5,6,5,80.1,3.58,9.74,2936.76,6216654904
2,4,1,83.81,17.29,9.13,3997.47,28022510218
3,1,1,46.55,8.5,5.67,8103.16,17386926410
6,6,1,35.25,12.29,1.88,157.47,15099223576
2,4,1,73.64,8.19,4.24,3121.07,14373771438
1,4,3,38.12,12.85,7.55,600.48,10644935384
6,4,1,89.67,16.65,4.59,1185.41,12164697981
3,2,1,98.11,13.15,1.36,1742.38,26250283791
4,2,5,58.35,11.32,5.3,9934.93,19372539155
6,2,2,50.91,5.8,7.36,8349.0,7373904734
1,3,5,72.45,4.3,3.55,7954.05,13865196056
5,5,6,48.54,5.34,6.28,748.98,28233792002
3,3,1,42.77,6.2,5.9,6437.77,13325817559
3,3,6,49.45,12.6,5.63,3004.28,1343641377
4,5,4,39.48,12.61,3.78,1046.46,21382052061
5,1,6,75.48,3.91,7.84,2205.57,25768127363
1,2,3,74.72,5.26,3.07,549.09,20402657485
3,2,6,79.73,10.23,9.26,2001.48,11069289131
1,4,4,38.78,18.33,2.98,2548.83,14417740576
3,5,1,83.65,13.78,2.57,9625.21,27917905100
4,4,5,94.54,5.48,2.06,9813.72,16898045807
5,6,2,59.16,6.71,9.28,4016.52,15737211122
6,6,2,44.45,11.83,6.29,9939.35,6044431461
3,3,1,91.6,13.9,5.98,5077.78,23933105036
1,6,2,88.01,10.24,8.34,1793.41,24525513855
2,3,2,55.68,14.59,9.14,9034.78,17922524887
6,1,6,52.92,18.2,6.03,5082.24,4694042754
2,5,6,78.55,10.93,8.51,6290.69,17345761467
1,1,2,41.27,10.2,7.86,6260.88,6002762217
5,5,3,83.61,8.5,9.3,767.81,2271636411
4,6,3,70.28,9.84,9.61,8953.17,27699822090
2,2,6,63.68,13.08,1.7,2113.27,16586747076
2,4,5,94.48,18.28,1.9,3328.32,20144433673
2,2,4,66.12,5.95,2.01,869.49,929904524
2,3,1,43.51,14.8,3.65,5909.05,7311256287
3,1,6,76.11,4.13,7.34,4091.26,9156749016
3,2,4,68.13,5.84,3.48,5008.82,3323465945
1,1,2,59.16,3.26,3.69,77.66,9594004459
4,6,5,59.19,13.57,4.95,6296.07,10798219545
2,3,5,57.5,11.64,9.79,5115.17,18960528755
2,1,1,56.88,15.2,3.5,4701.5,5735354427
6,4,4,52.83,3.58,4.43,3333.78,4203859435
3,2,1,76.26,10.06,7.93,4718.09,10638671803
4,6,1,82.19,5.51,2.83,829.22,15280988959
1,5,4,86.05,18.36,5.48,9698.06,14423794693
5,5,2,33.9,14.0,1.14,8987.75,25785270215
2,1,5,40.15,3.63,1.72,9168.0,15218297460
5,3,4,47.93,13.74,7.4,5332.76,23423493165
3,6,3,51.33,7.98,1.56,5870.22,15714138583
3,5,1,36.87,12.59,7.34,1209.3,18012079169
2,5,5,88.26,11.5,7.98,6006.24,25782916671
2,2,6,79.01,14.81,3.11,9117.35,26228517764
2,3,5,36.95,17.18,8.83,9274.39,27666781333
3,6,5,43.27,16.8,6.25,1305.86,19955465272
5,6,4,57.98,7.87,2.51,5369.91,9432074388
4,4,5,50.98,5.13,5.57,3619.23,461997305
1,1,2,81.9,14.01,3.55,4219.01,5734871889
4,4,3,77.7,10.09,8.75,8233.85,24787448445
4,4,5,56.85,18.33,8.97,11.83,23096224730
6,3,6,67.65,16.5,3.37,4213.53,8110115997
4,4,3,64.42,5.53,3.49,1249.93,12853160975
6,5,1,37.2,4.01,5.21,7106.65,8696424941
6,2,4,68.16,16.17,5.85,8235.42,14051909320
1,1,5,82.17,18.93,8.69,64.82,1758250457
2,3,2,90.77,17.84,8.87,5557.36,21209218825
1,5,2,61.63,13.62,8.91,7550.61,25508627626
5,3,6,87.24,6.59,4.24,7270.01,14578935643
4,5,5,71.26,13.7,5.8,6832.35,3454331495
6,1,1,98.36,7.95,4.89,6083.55,21256578678
5,5,4,57.08,12.35,9.14,5550.95,14643475155
4,2,1,48.04,9.43,8.72,2349.9,25202981112
6,3,4,75.08,6.57,1.05,468.05,7330528923
6,3,5,77.93,11.03,7.37,6818.13,253681358
5,3,1,87.24,9.55,1.03,8796.41,22114751658
1,5,5,55.75,18.65,8.43,8664.99,13805999614
4,1,6,37.77,3.33,5.76,6180.21,25648218384
3,4,5,89.36,4.33,9.05,4711.59,24478586500
6,4,2,76.69,13.28,8.35,7692.77,28038683276
6,6,1,39.83,7.74,4.11,7330.65,25986633204
2,1,2,47.92,11.66,4.34,2100.11,13374547687
3,4,1,71.67,13.84,8.49,4211.62,9593720095
6,5,4,88.23,13.97,1.54,3003.63,18859255332
6,3,5,58.19,10.49,6.81,3677.32,20461792667
1,5,5,63.21,4.02,9.38,8066.8,4029063628
3,3,6,78.12,9.93,2.05,2662.26,19346039129
5,4,3,33.41,19.53,8.82,7089.87,8417874906
1,6,3,99.39,16.25,3.96,6441.84,2466181252
1,6,1,87.67,7.07,9.8,9632.79,24277382567
6,1,1,70.82,3.65,1.85,3279.69,18721637515
2,2,6,85.25,7.55,4.52,5785.6,176276557
5,4,2,30.21,15.6,6.66,5016.31,13095137042
4,6,6,79.87,15.66,1.16,9999.69,7435837990
5,5,5,30.8,16.05,6.36,7046.4,28874858419
5,4,2,40.81,4.57,2.02,3694.74,9328735445
5,1,3,36.27,4.77,4.62,5955.67,3281810246
3,4,4,97.58,3.25,4.93,9843.79,2796676016
6,6,4,30.12,6.05,1.84,9067.81,23258452002
1,4,6,87.39,5.08,5.18,8556.25,20703446814
2,4,5,98.42,16.06,5.83,4177.1,17454412164
3,2,5,32.02,15.95,3.43,9488.88,6305043559
3,2,4,63.76,3.04,5.76,2911.97,17888010538
3,3,4,53.19,9.1,7.33,8369.62,29587089995
6,5,5,52.5,13.16,9.56,8764.07,21426815686
1,2,6,30.15,16.0,2.45,8150.39,29167049892
5,3,6,85.47,7.96,4.82,6549.31,17664423431
1,2,5,56.72,3.75,9.95,7072.61,18258080090
3,6,5,65.23,15.05,3.22,3410.83,14253307084
6,6,5,69.01,15.3,7.89,3225.03,8923463845
4,4,2,53.09,14.69,5.94,1075.36,29966480344
4,5,5,36.21,19.8,7.0,4104.85,29849583313
2,3,3,83.05,8.71,3.37,3537.99,28041911002
1,1,2,46.44,11.57,2.31,2929.24,12020747805
4,4,6,91.05,16.44,2.13,7067.73,12096313098
3,2,6,45.62,7.35,6.88,9387.05,29795858074
2,1,5,74.94,4.34,2.84,149.64,16012606841
3,3,1,55.57,11.93,7.39,8192.32,26041420106
1,4,3,47.31,14.44,9.04,9147.05,7435394571
4,1,2,98.08,4.87,3.03,4975.96,9475882355
5,6,1,67.84,17.33,5.08,7108.83,27284606953
5,4,3,96.6,17.37,4.33,8331.39,1479711095
4,3,4,51.09,3.76,1.62,1495.35,27318919515
2,2,2,63.31,5.58,1.21,9901.18,2540922833
5,5,1,72.29,5.28,1.93,362.27,29242886858
3,4,1,53.68,16.04,7.65,6263.12,2663085640
3,2,1,91.09,7.68,9.85,4836.43,11894919838
4,3,5,95.98,12.81,2.3,4849.34,1017483518
4,5,1,82.11,4.0,7.14,4657.64,19918520892
6,3,3,46.75,20.0,5.29,6608.97,5786329527
4,2,4,47.65,17.05,3.42,9903.92,20156430310
4,4,3,97.84,9.03,3.08,2138.37,19455580390
5,3,5,68.12,14.32,5.69,6048.27,20772868213
3,1,6,59.75,18.96,2.04,8550.61,3802442638
2,4,4,54.63,19.6,5.71,7240.87,27819801602
4,4,2,30.03,18.03,5.59,3995.39,23368529280
4,4,6,50.04,13.97,8.86,2447.64,9402847060
5,1,1,38.39,3.17,7.59,873.33,8046298650
1,3,2,44.11,14.45,4.92,8380.3,17794705950
5,6,3,40.85,19.27,2.07,89.06,4672646788
2,2,3,42.25,5.97,9.67,5454.58,14247541829
4,6,4,47.67,19.6,1.08,1881.26,6883408347
2,1,4,58.5,3.15,5.7,7365.71,8844873804
5,4,1,91.91,9.55,2.76,9773.85,2766972086
6,3,3,49.85,10.44,5.29,9624.81,2073511750
3,1,4,45.94,11.37,8.04,3049.41,23254006433
5,4,3,30.83,18.13,8.68,5718.47,13341073515
1,6,2,55.82,10.91,2.56,4899.15,15941611833
3,2,3,52.02,16.76,4.29,1274.01,6434141739
6,2,5,54.56,7.73,3.24,983.95,14686847790
3,1,4,45.05,17.16,4.25,6524.35,13951044636
4,5,6,49.42,13.08,3.12,4500.73,11401178748
4,5,5,42.56,10.95,7.61,4667.68,3149615415
6,3,6,97.63,3.39,1.3,8511.5,15469700387
6,4,3,77.82,13.06,7.43,2611.18,24451622940
3,3,5,96.57,13.15,3.81,3067.18,14014093756
1,6,1,57.79,12.3,6.5,4330.1,7548827060
4,3,3,78.6,6.79,8.05,9128.96,17630716270
4,5,6,82.76,10.91,1.72,6863.21,14546972454
2,4,3,65.6,7.5,3.02,414.94,23494559001
5,2,5,60.34,3.57,5.33,9874.22,252078217
3,6,6,72.1,12.29,5.37,158.82,17106040624
2,5,3,98.49,11.33,7.07,2423.42,5384522971
5,5,4,74.01,17.49,1.12,787.46,27176472472
2,3,5,39.56,8.06,3.19,2100.47,73737286
6,6,6,86.73,13.35,7.42,4626.67,22476705997
2,6,1,76.8,15.58,9.74,7697.18,6656347181
6,5,3,38.27,13.18,9.19,8956.85,7758789217
5,4,2,34.76,15.63,6.14,9602.93,28265115835
5,6,1,52.79,8.22,3.72,421.06,19664256713
1,4,3,97.2,11.78,6.02,3144.06,11276460991
6,6,4,62.92,15.93,3.43,258.13,4667967946
1,2,5,68.77,14.75,5.94,4713.57,27787701524
3,2,1,97.74,4.54,3.25,6822.21,9788609264
1,2,5,51.37,12.66,4.14,1299.1,9956684399
6,1,2,45.31,4.96,4.67,5630.68,21055395849
6,1,4,75.09,5.34,9.95,632.79,23763886705
5,6,1,43.81,3.89,3.17,2593.79,12347517718
3,3,1,37.43,3.21,6.64,3790.81,21421533660
6,4,4,93.6,16.37,1.03,2555.47,25711767593
2,4,6,72.14,7.33,5.9,5524.8,26227690627
2,3,4,78.76,9.75,5.81,1477.7,23281689004
1,3,1,42.48,3.52,2.95,5959.92,22488817159
5,5,1,58.92,18.38,2.25,997.44,21410644757
6,3,2,64.04,10.16,1.45,1212.93,15563759157
4,6,5,36.14,5.46,2.42,1123.7,13306338792
5,3,5,60.17,16.64,5.19,5099.64,15838229568
6,1,3,33.59,19.68,9.69,5001.53,22690417887
2,3,2,56.06,13.81,2.45,6683.95,24759823
6,1,2,40.68,5.8,6.51,3470.24,10931421025
6,5,6,88.78,10.39,8.6,5636.48,25247326174
2,4,2,61.74,16.48,9.27,7859.5,17574212506
5,1,4,63.22,11.4,9.24,5545.33,14749103890
4,4,1,76.54,9.93,6.96,2447.16,25552943399
2,3,4,98.61,9.92,8.31,1947.01,7315501061
4,4,6,89.51,5.14,2.54,5892.84,8270033778
2,2,5,36.54,9.93,7.98,681.18,26888736907
6,4,2,84.27,10.68,6.79,2010.55,3010682713
3,2,6,84.93,9.41,6.21,7817.12,28585535573
5,3,1,81.79,16.16,7.97,9075.98,13534120910
1,2,2,50.58,10.86,7.96,6112.19,8015692582
2,5,6,30.32,9.09,3.21,2053.2,30061587
3,3,5,75.44,6.93,3.86,8075.98,27337878493
5,3,2,85.56,9.9,8.59,2771.29,22993822335
2,3,6,78.44,4.36,7.02,4767.99,18050033213
1,4,1,56.42,9.1,1.92,7653.18,2419657647
6,5,2,39.27,5.17,6.9,2525.49,20373822447
5,5,2,40.25,17.83,4.83,6614.28,27490831860
1,1,2,89.47,17.68,1.77,4039.96,19920788218
1,3,1,63.87,6.91,1.65,6549.95,27569311405
2,6,4,98.45,3.38,8.9,9636.01,16619632166
4,4,6,62.5,10.43,4.37,7228.59,17848834249
3,2,5,32.77,14.99,8.69,4574.87,21293355441
6,2,6,86.13,10.69,9.19,7853.91,21108819427
3,4,1,31.2,9.94,7.79,4255.05,22032020606
3,5,1,30.22,4.71,7.87,7960.11,3970016173
3,4,1,79.4,18.27,5.74,7972.19,4399107658
2,2,4,55.97,11.89,9.24,5615.54,8369407881
4,4,2,87.33,4.43,9.08,5604.89,24382407813
5,5,2,82.14,13.3,4.71,4323.41,26668409015
1,1,3,58.44,13.07,7.37,2318.14,23399377565
4,3,3,84.45,11.04,3.15,6035.92,21388986307
2,6,4,93.61,11.2,7.51,2306.97,26915489839
5,4,5,69.76,10.68,2.67,2873.02,5908628827
6,5,1,66.4,15.0,6.49,8419.05,3013928697
6,6,5,97.04,6.91,9.37,2531.33,23319202370
6,2,2,58.41,14.56,1.09,5123.45,24774078904
5,2,5,74.49,13.15,6.52,2898.5,1899779162
2,3,4,84.64,19.67,3.69,2891.24,1168071587
5,3,3,56.11,15.36,2.61,8411.7,10819394433
4,1,5,47.12,12.43,7.37,2687.09,1266814683
1,5,5,65.21,14.91,9.58,5673.01,23343275064
3,4,5,83.05,4.49,2.16,8695.1,10125069668
2,4,6,92.87,19.41,1.97,7730.87,6188960529
5,1,5,50.96,9.05,6.49,5260.49,19851204745
1,1,4,94.34,12.1,6.52,9016.8,4564230477
3,4,1,67.44,8.08,9.73,8116.43,3134769594
6,1,1,50.57,16.05,6.73,4054.57,7809074520
3,3,5,84.58,5.03,5.69,7503.0,15427915340
4,6,4,62.24,16.08,3.43,4952.37,12177750552
4,1,4,90.93,11.68,2.72,1163.63,422446241
5,5,2,75.84,14.88,6.61,3185.27,22449475285
2,1,6,59.01,13.54,4.64,6520.29,23384511836
2,2,6,83.02,4.57,2.69,5048.88,2973026185
2,1,5,41.85,14.44,4.37,4868.53,1593232144
