numberBedroom,numberBathroom,totalFloor,area,frontWidth,inletWidth,distanceCenter,price
6,5,4,5380.0,12.0,5.0,12811.0,3410314349.0
6,5,4,5470.0,12.0,5.0,12580.0,3450909511.0
6,5,4,5520.0,12.0,5.0,12486.0,3473462379.0
6,5,4,5530.0,12.0,5.0,12469.0,3477972952.0
6,5,4,5610.0,12.0,5.0,12297.0,3514057541.0
6,6,4,5870.0,12.0,5.0,11503.0,3631332454.0
6,6,4,5930.0,12.0,6.0,11401.0,3658395895.0
6,6,4,6000.0,12.0,6.0,11238.0,3689969910.0
6,6,4,6060.0,12.0,6.0,11083.0,3717033351.0
6,6,4,6090.0,12.0,6.0,10944.0,3730565072.0
6,6,4,6110.0,12.0,6.0,10841.0,3739586219.0
6,6,4,6190.0,12.0,6.0,10697.0,3775670808.0
6,6,4,6240.0,12.0,6.0,10528.0,3798223676.0
6,6,4,6250.0,11.0,6.0,10512.0,3802734249.0
7,6,4,6370.0,11.0,6.0,10321.0,3856861132.0
7,7,4,6460.0,11.0,6.0,9999.0,3897456294.0
7,7,4,6670.0,11.0,6.0,9395.0,3992178339.0
7,7,4,6690.0,11.0,6.0,9347.0,4001199486.0
7,7,4,6730.0,11.0,6.0,9310.0,4019241781.0
7,7,4,6790.0,11.0,6.0,9157.0,4046305222.0
7,7,4,6840.0,11.0,6.0,9011.0,4068858090.0
7,7,4,6870.0,11.0,6.0,8979.0,4082389811.0
7,7,4,6920.0,11.0,6.0,8869.0,4104942679.0
7,7,4,6970.0,11.0,6.0,8603.0,4127495546.0
7,7,4,7020.0,11.0,6.0,8501.0,4150048414.0
7,7,4,7040.0,11.0,6.0,8382.0,4159069561.0
8,7,4,7190.0,11.0,6.0,7862.0,4226728165.0
8,7,4,7220.0,11.0,6.0,7767.0,4240259886.0
8,8,4,7430.0,11.0,6.0,7273.0,4334981931.0
8,8,4,7470.0,11.0,6.0,7043.0,4353024225.0
8,8,4,7510.0,11.0,6.0,6808.0,4371066519.0
8,8,4,7540.0,11.0,6.0,6676.0,4384598240.0
8,8,4,7780.0,11.0,6.0,6044.0,4492852006.0
8,8,4,7790.0,11.0,6.0,6038.0,4497362579.0
8,8,4,7810.0,11.0,6.0,5999.0,4506383726.0
8,8,4,7990.0,11.0,6.0,5528.0,4587574051.0
8,8,4,8030.0,11.0,6.0,5455.0,4605616345.0
9,8,4,8130.0,11.0,6.0,5247.0,4650722081.0
9,8,4,8200.0,11.0,6.0,5033.0,4682296096.0
9,9,4,8290.0,11.0,6.0,4863.0,4722891258.0
9,9,4,8300.0,11.0,6.0,4863.0,4727401831.0
9,9,4,8310.0,11.0,6.0,4805.0,4731912405.0
9,9,4,8320.0,11.0,6.0,4784.0,4736422979.0
9,9,4,8400.0,11.0,6.0,4602.0,4772507567.0
9,9,4,8450.0,11.0,6.0,4484.0,4795060435.0
9,9,4,8550.0,11.0,6.0,4256.0,4840166171.0
9,9,4,8700.0,11.0,6.0,3714.0,4907824774.0
9,9,4,8880.0,11.0,6.0,3320.0,4989015099.0
9,9,4,8910.0,11.0,6.0,3316.0,5002546819.0
9,9,4,9070.0,11.0,6.0,2744.0,5074715996.0
10,10,4,9110.0,11.0,6.0,2668.0,5092758291.0
10,10,4,9230.0,11.0,6.0,2352.0,5146885174.0
10,10,4,9250.0,11.0,6.0,2347.0,5155906321.0
10,10,4,9390.0,11.0,6.0,1824.0,5219054351.0
10,10,4,9480.0,11.0,6.0,1410.0,5259649513.0
10,10,4,9630.0,11.0,6.0,1094.0,5327308116.0
10,10,4,9850.0,11.0,6.0,433.0,5426540735.0
10,10,4,9860.0,11.0,6.0,387.0,5431051309.0
10,10,4,9940.0,11.0,6.0,205.0,5467135897.0
10,10,4,9970.0,11.0,6.0,149.0,5480667618.0
10,10,4,10000.0,11.0,6.0,91.0,5494199339.0
5,4,5,4220.0,10.0,6.0,16920.0,2887087814.0
5,4,5,4230.0,10.0,6.0,16868.0,2891598388.0
5,4,5,4250.0,10.0,6.0,16805.0,2900619535.0
5,4,5,4290.0,10.0,6.0,16538.0,2918661829.0
5,4,5,4420.0,10.0,6.0,16173.0,2977299286.0
5,4,5,4540.0,10.0,7.0,15795.0,3031426169.0
5,4,5,4560.0,10.0,7.0,15775.0,3040447316.0
5,5,5,4800.0,10.0,7.0,15028.0,3148701081.0
5,5,5,4870.0,10.0,7.0,14681.0,3180275096.0
5,5,5,4910.0,10.0,7.0,14586.0,3198317391.0
5,5,5,5030.0,10.0,7.0,14207.0,3252444274.0
5,5,5,5060.0,10.0,7.0,14162.0,3265975994.0
6,5,5,5150.0,10.0,7.0,13596.0,3306571156.0
6,5,5,5220.0,10.0,7.0,13439.0,3338145171.0
6,5,5,5320.0,10.0,7.0,13013.0,3383250907.0
6,5,5,5330.0,10.0,7.0,12968.0,3387761481.0
6,5,5,5350.0,10.0,7.0,12935.0,3396782628.0
6,5,5,5480.0,10.0,7.0,12564.0,3455420084.0
6,5,5,5500.0,10.0,7.0,12525.0,3464441231.0
6,6,5,5650.0,10.0,7.0,12199.0,3532099835.0
6,6,5,5680.0,10.0,7.0,12132.0,3545631556.0
6,6,5,5700.0,10.0,7.0,12040.0,3554652703.0
6,6,5,5790.0,10.0,7.0,11818.0,3595247865.0
6,6,5,6030.0,9.0,7.0,11201.0,3703501631.0
6,6,5,6230.0,9.0,7.0,10590.0,3793713102.0
6,6,5,6260.0,9.0,7.0,10509.0,3807244823.0
7,6,5,6300.0,9.0,7.0,10473.0,3825287117.0
7,6,5,6380.0,9.0,7.0,10254.0,3861371706.0
7,6,5,6410.0,9.0,7.0,10133.0,3874903426.0
7,7,5,6480.0,9.0,7.0,9979.0,3906477441.0
7,7,5,6500.0,9.0,7.0,9902.0,3915498589.0
7,7,5,6580.0,9.0,7.0,9665.0,3951583177.0
7,7,5,6650.0,9.0,7.0,9512.0,3983157192.0
7,7,5,6740.0,9.0,7.0,9287.0,4023752354.0
7,7,5,6830.0,9.0,7.0,9016.0,4064347516.0
7,7,5,6940.0,9.0,7.0,8774.0,4113963826.0
7,7,5,6980.0,9.0,7.0,8597.0,4132006120.0
7,7,5,7090.0,9.0,7.0,8181.0,4181622429.0
7,7,5,7120.0,9.0,7.0,8037.0,4195154150.0
8,8,5,7350.0,9.0,7.0,7421.0,4298897342.0
8,8,5,7400.0,9.0,7.0,7339.0,4321450210.0
8,8,5,7420.0,9.0,7.0,7293.0,4330471357.0
8,8,5,7560.0,9.0,7.0,6654.0,4393619387.0
8,8,5,7830.0,9.0,7.0,5971.0,4515404874.0
9,8,5,8090.0,9.0,7.0,5391.0,4632679786.0
9,8,5,8100.0,9.0,7.0,5331.0,4637190360.0
9,8,5,8120.0,9.0,7.0,5291.0,4646211507.0
9,8,5,8140.0,9.0,7.0,5233.0,4655232654.0
9,9,5,8330.0,9.0,7.0,4751.0,4740933552.0
9,9,5,8500.0,9.0,7.0,4379.0,4817613303.0
9,9,5,8530.0,9.0,7.0,4293.0,4831145024.0
9,9,5,8540.0,9.0,7.0,4273.0,4835655597.0
9,9,5,8620.0,9.0,7.0,4004.0,4871740186.0
9,9,5,8690.0,9.0,7.0,3742.0,4903314201.0
9,9,5,8710.0,9.0,7.0,3704.0,4912335348.0
9,9,5,8730.0,9.0,7.0,3554.0,4921356495.0
9,9,5,9030.0,9.0,7.0,2915.0,5056673702.0
10,10,5,9150.0,9.0,7.0,2651.0,5110800585.0
10,10,5,9200.0,9.0,7.0,2419.0,5133353453.0
10,10,5,9240.0,9.0,7.0,2349.0,5151395747.0
10,10,5,9270.0,9.0,7.0,2281.0,5164927468.0
10,10,5,9290.0,9.0,7.0,2183.0,5173948615.0
10,10,5,9300.0,9.0,7.0,2177.0,5178459189.0
10,10,5,9660.0,9.0,7.0,1064.0,5340839837.0
10,10,5,9700.0,9.0,7.0,976.0,5358882131.0
10,10,5,9720.0,9.0,7.0,942.0,5367903279.0
10,10,5,9800.0,9.0,7.0,631.0,5403987867.0
10,10,5,9900.0,9.0,7.0,289.0,5449093603.0
10,10,5,9930.0,9.0,7.0,219.0,5462625324.0
6,5,6,5180.0,8.0,8.0,13539.0,3320102877.0
6,5,6,5210.0,8.0,8.0,13488.0,3333634598.0
6,5,6,5440.0,8.0,8.0,12679.0,3437377790.0
6,5,6,5540.0,8.0,8.0,12449.0,3482483526.0
6,5,6,5630.0,8.0,8.0,12236.0,3523078688.0
6,6,6,5770.0,8.0,8.0,11880.0,3586226718.0
6,6,6,5820.0,8.0,8.0,11694.0,3608779586.0
6,6,6,5830.0,8.0,8.0,11680.0,3613290159.0
6,6,6,5990.0,8.0,8.0,11260.0,3685459336.0
6,6,6,6040.0,8.0,8.0,11184.0,3708012204.0
6,6,6,6050.0,8.0,8.0,11105.0,3712522778.0
6,6,6,6080.0,8.0,8.0,10955.0,3726054499.0
6,6,6,6270.0,8.0,8.0,10508.0,3811755396.0
7,6,6,6360.0,8.0,8.0,10345.0,3852350559.0
7,7,6,6490.0,7.0,8.0,9970.0,3910988015.0
7,7,6,6600.0,7.0,8.0,9634.0,3960604324.0
7,7,6,6610.0,7.0,8.0,9610.0,3965114898.0
7,7,6,6720.0,7.0,8.0,9315.0,4014731207.0
7,7,6,6810.0,7.0,8.0,9068.0,4055326369.0
7,7,6,6900.0,7.0,8.0,8882.0,4095921531.0
7,7,6,6930.0,7.0,8.0,8863.0,4109453252.0
7,7,6,6950.0,7.0,8.0,8693.0,4118474399.0
7,7,6,7010.0,7.0,8.0,8530.0,4145537841.0
7,7,6,7050.0,7.0,8.0,8377.0,4163580135.0
7,7,6,7080.0,7.0,8.0,8271.0,4177111856.0
8,7,6,7180.0,7.0,8.0,7890.0,4222217591.0
8,8,6,7340.0,7.0,8.0,7424.0,4294386769.0
8,8,6,7370.0,7.0,8.0,7383.0,4307918489.0
8,8,6,7380.0,7.0,8.0,7379.0,4312429063.0
8,8,6,7460.0,7.0,8.0,7060.0,4348513651.0
8,8,6,7480.0,7.0,8.0,6920.0,4357534799.0
8,8,6,7490.0,7.0,8.0,6902.0,4362045372.0
8,8,6,7650.0,7.0,8.0,6409.0,4434214549.0
8,8,6,7820.0,7.0,8.0,5993.0,4510894300.0
8,8,6,7850.0,7.0,8.0,5932.0,4524426021.0
8,8,6,7890.0,7.0,8.0,5811.0,4542468315.0
8,8,6,7900.0,7.0,8.0,5790.0,4546978889.0
8,8,6,7910.0,7.0,8.0,5763.0,4551489462.0
8,8,6,7920.0,7.0,8.0,5760.0,4556000036.0
8,8,6,7940.0,7.0,8.0,5723.0,4565021183.0
8,8,6,8010.0,7.0,8.0,5503.0,4596595198.0
8,8,6,8070.0,7.0,8.0,5417.0,4623658639.0
9,8,6,8110.0,7.0,8.0,5303.0,4641700934.0
9,8,6,8170.0,7.0,8.0,5109.0,4668764375.0
9,8,6,8180.0,7.0,8.0,5035.0,4673274949.0
9,8,6,8220.0,7.0,8.0,5024.0,4691317243.0
9,9,6,8350.0,7.0,8.0,4675.0,4749954699.0
9,9,6,8430.0,7.0,8.0,4544.0,4786039288.0
9,9,6,8440.0,7.0,8.0,4487.0,4790549861.0
9,9,6,8490.0,7.0,8.0,4427.0,4813102729.0
9,9,6,8560.0,7.0,8.0,4229.0,4844676744.0
9,9,6,8600.0,7.0,8.0,4056.0,4862719039.0
9,9,6,8720.0,7.0,8.0,3616.0,4916845921.0
9,9,6,8770.0,7.0,8.0,3488.0,4939398789.0
9,9,6,8830.0,7.0,8.0,3367.0,4966462231.0
9,9,6,8940.0,7.0,8.0,3167.0,5016078540.0
10,10,6,9130.0,7.0,8.0,2653.0,5101779438.0
10,10,6,9180.0,7.0,8.0,2518.0,5124332306.0
10,10,6,9210.0,7.0,8.0,2389.0,5137864026.0
10,10,6,9280.0,7.0,8.0,2237.0,5169438041.0
10,10,6,9310.0,7.0,8.0,2146.0,5182969762.0
10,10,6,9410.0,7.0,8.0,1772.0,5228075498.0
10,10,6,9470.0,7.0,8.0,1411.0,5255138939.0
10,10,6,9500.0,7.0,8.0,1341.0,5268670660.0
10,10,6,9560.0,7.0,8.0,1179.0,5295734101.0
10,10,6,9670.0,7.0,8.0,1018.0,5345350411.0
10,10,6,9730.0,6.0,8.0,941.0,5372413852.0
10,10,6,9830.0,6.0,8.0,491.0,5417519588.0
10,10,6,9840.0,6.0,8.0,435.0,5422030161.0
10,10,6,9880.0,6.0,8.0,376.0,5440072456.0
10,10,6,9910.0,6.0,8.0,280.0,5453604176.0
7,6,7,6340.0,5.0,9.0,10360.0,3843329411.0
7,6,7,6400.0,5.0,9.0,10172.0,3870392853.0
7,6,7,6440.0,5.0,9.0,10047.0,3888435147.0
7,7,7,6510.0,5.0,9.0,9879.0,3920009162.0
7,7,7,6560.0,5.0,9.0,9710.0,3942562030.0
7,7,7,6570.0,5.0,9.0,9693.0,3947072604.0
7,7,7,6590.0,5.0,9.0,9654.0,3956093751.0
7,7,7,6620.0,5.0,9.0,9583.0,3969625471.0
7,7,7,6660.0,5.0,9.0,9427.0,3987667766.0
7,7,7,6680.0,5.0,9.0,9369.0,3996688913.0
7,7,7,6750.0,5.0,9.0,9285.0,4028262928.0
7,7,7,6780.0,5.0,9.0,9160.0,4041794649.0
7,7,7,7100.0,5.0,9.0,8073.0,4186133003.0
7,7,7,7130.0,5.0,9.0,8018.0,4199664724.0
7,7,7,7140.0,5.0,9.0,8013.0,4204175297.0
8,7,7,7290.0,5.0,9.0,7555.0,4271833901.0
8,7,7,7300.0,5.0,9.0,7511.0,4276344474.0
8,7,7,7320.0,5.0,9.0,7455.0,4285365621.0
8,8,7,7330.0,5.0,9.0,7437.0,4289876195.0
8,8,7,7450.0,5.0,9.0,7253.0,4344003078.0
8,8,7,7660.0,5.0,9.0,6397.0,4438725123.0
8,8,7,7730.0,5.0,9.0,6148.0,4470299138.0
8,8,7,7750.0,5.0,9.0,6101.0,4479320285.0
8,8,7,7840.0,5.0,9.0,5934.0,4519915447.0
8,8,7,7880.0,5.0,9.0,5836.0,4537957741.0
8,8,7,7930.0,5.0,9.0,5725.0,4560510609.0
8,8,7,7950.0,5.0,9.0,5690.0,4569531756.0
8,8,7,8000.0,5.0,9.0,5522.0,4592084624.0
8,8,7,8060.0,5.0,9.0,5434.0,4619148066.0
9,8,7,8160.0,5.0,9.0,5109.0,4664253801.0
9,8,7,8230.0,5.0,9.0,5021.0,4695827816.0
9,9,7,8370.0,5.0,9.0,4645.0,4758975846.0
9,9,7,8410.0,5.0,9.0,4584.0,4777018141.0
9,9,7,8570.0,5.0,9.0,4178.0,4849187318.0
9,9,7,8630.0,5.0,9.0,4000.0,4876250759.0
9,9,7,8740.0,5.0,9.0,3539.0,4925867069.0
9,9,7,8760.0,5.0,9.0,3495.0,4934888216.0
9,9,7,8860.0,5.0,9.0,3333.0,4979993951.0
9,9,7,8870.0,5.0,9.0,3329.0,4984504525.0
9,9,7,8890.0,5.0,9.0,3320.0,4993525672.0
9,9,7,8920.0,5.0,9.0,3314.0,5007057393.0
10,10,7,9120.0,5.0,9.0,2662.0,5097268864.0
10,10,7,9140.0,5.0,9.0,2652.0,5106290011.0
10,10,7,9190.0,5.0,9.0,2508.0,5128842879.0
10,10,7,9220.0,5.0,9.0,2375.0,5142374600.0
10,10,7,9380.0,5.0,9.0,1952.0,5214543777.0
10,10,7,9550.0,5.0,9.0,1229.0,5291223528.0
10,10,7,9570.0,5.0,9.0,1170.0,5300244675.0
10,10,7,9610.0,5.0,9.0,1114.0,5318286969.0
10,10,7,9770.0,5.0,9.0,728.0,5390456146.0
10,10,7,9820.0,4.0,9.0,529.0,5413009014.0
10,10,7,9890.0,4.0,9.0,322.0,5444583029.0
8,7,8,7270.0,3.0,10.0,7602.0,4262812754.0
8,7,8,7280.0,3.0,10.0,7587.0,4267323327.0
8,8,8,7570.0,3.0,10.0,6649.0,4398129961.0
8,8,8,7590.0,3.0,10.0,6619.0,4407151108.0
8,8,8,7610.0,3.0,10.0,6518.0,4416172255.0
8,8,8,7640.0,3.0,10.0,6447.0,4429703976.0
8,8,8,7670.0,3.0,10.0,6386.0,4443235696.0
8,8,8,7680.0,3.0,10.0,6378.0,4447746270.0
8,8,8,7690.0,3.0,10.0,6344.0,4452256844.0
8,8,8,7700.0,3.0,10.0,6298.0,4456767417.0
8,8,8,7860.0,3.0,10.0,5899.0,4528936594.0
9,9,8,8250.0,3.0,10.0,4977.0,4704848964.0
9,9,8,8280.0,3.0,10.0,4893.0,4718380684.0
9,9,8,8390.0,3.0,10.0,4628.0,4767996994.0
9,9,8,8460.0,3.0,10.0,4459.0,4799571009.0
9,9,8,8470.0,3.0,10.0,4431.0,4804081582.0
9,9,8,8480.0,3.0,10.0,4428.0,4808592156.0
9,9,8,8590.0,3.0,10.0,4073.0,4858208465.0
9,9,8,8640.0,3.0,10.0,3955.0,4880761333.0
9,9,8,8780.0,3.0,10.0,3475.0,4943909363.0
9,9,8,8850.0,3.0,10.0,3335.0,4975483378.0
9,9,8,8950.0,3.0,10.0,3145.0,5020589114.0
9,9,8,8990.0,3.0,10.0,3011.0,5038631408.0
9,9,8,9010.0,3.0,10.0,2956.0,5047652555.0
9,9,8,9040.0,3.0,10.0,2890.0,5061184276.0
9,9,8,9050.0,3.0,10.0,2890.0,5065694849.0
9,9,8,9060.0,3.0,10.0,2781.0,5070205423.0
10,9,8,9090.0,3.0,10.0,2711.0,5083737144.0
10,10,8,9360.0,3.0,10.0,2010.0,5205522630.0
10,10,8,9370.0,3.0,10.0,1970.0,5210033204.0
10,10,8,9420.0,3.0,10.0,1706.0,5232586071.0
10,10,8,9490.0,3.0,10.0,1391.0,5264160086.0
10,10,8,9520.0,3.0,10.0,1333.0,5277691807.0
10,10,8,9540.0,3.0,10.0,1276.0,5286712954.0
10,10,8,9600.0,3.0,10.0,1126.0,5313776396.0
10,10,8,9640.0,3.0,10.0,1087.0,5331818690.0
10,10,8,9980.0,1.0,10.0,136.0,5485178191.0
