numberBedroom,numberBathroom,totalFloor,area,frontWidth,inletWidth,distanceCenter,price
3,2,6,2780,8,7,21485,2237565220
3,2,6,2880,8,7,21083,2282670956
3,2,6,2890,8,7,21019,2287181529
3,2,6,2960,8,7,20757,2318755544
3,2,6,2970,8,7,20745,2323266118
3,2,6,2980,8,7,20699,2327776691
3,2,6,3010,8,7,20614,2341308412
3,2,6,3030,8,7,20584,2350329559
3,2,6,3050,8,7,20515,2359350706
3,3,6,3130,8,7,20138,2395435295
3,3,6,3180,8,7,20057,2417988163
3,3,6,3200,8,7,19979,2427009310
4,3,6,3240,8,7,19804,2445051604
4,3,6,3250,8,7,19802,2449562178
4,3,6,3330,8,7,19622,2485646766
4,3,6,3430,8,7,19242,2530752502
4,3,6,3550,8,7,19054,2584879385
4,3,6,3560,8,7,19033,2589389959
4,3,6,3650,8,7,18741,2629985121
4,3,6,3710,8,7,18681,2657048562
4,3,6,3840,8,7,18267,2715686019
4,4,6,4030,8,7,17643,2801386916
4,4,6,4180,8,7,16975,2869045520
5,4,6,4240,8,7,16845,2896108961
5,4,6,4260,8,7,16582,2905130109
5,4,6,4320,8,7,16463,2932193550
5,4,6,4470,8,7,15945,2999852154
5,4,6,4610,8,7,15614,3063000184
5,4,6,4620,8,7,15573,3067510757
5,5,6,4990,8,8,14378,3234401979
5,5,6,5020,8,8,14264,3247933700
5,5,6,5080,8,8,14061,3274997141
5,5,6,5090,8,8,14016,3279507715
5,5,6,5100,8,8,13907,3284018289
6,5,6,5180,8,8,13539,3320102877
6,5,6,5210,8,8,13488,3333634598
6,5,6,5440,8,8,12679,3437377790
6,5,6,5540,8,8,12449,3482483526
6,5,6,5630,8,8,12236,3523078688
6,6,6,5770,8,8,11880,3586226718
6,6,6,5820,8,8,11694,3608779586
6,6,6,5830,8,8,11680,3613290159
6,6,6,5990,8,8,11260,3685459336
6,6,6,6040,8,8,11184,3708012204
6,6,6,6050,8,8,11105,3712522778
6,6,6,6080,8,8,10955,3726054499
6,6,6,6270,8,8,10508,3811755396
7,6,6,6360,8,8,10345,3852350559
7,7,6,6490,7,8,9970,3910988015
7,7,6,6600,7,8,9634,3960604324
7,7,6,6610,7,8,9610,3965114898
7,7,6,6720,7,8,9315,4014731207
7,7,6,6810,7,8,9068,4055326369
7,7,6,6900,7,8,8882,4095921531
7,7,6,6930,7,8,8863,4109453252
7,7,6,6950,7,8,8693,4118474399
7,7,6,7010,7,8,8530,4145537841
7,7,6,7050,7,8,8377,4163580135
7,7,6,7080,7,8,8271,4177111856
8,7,6,7180,7,8,7890,4222217591
8,8,6,7340,7,8,7424,4294386769
8,8,6,7370,7,8,7383,4307918489
8,8,6,7380,7,8,7379,4312429063
8,8,6,7460,7,8,7060,4348513651
8,8,6,7480,7,8,6920,4357534799
8,8,6,7490,7,8,6902,4362045372
8,8,6,7650,7,8,6409,4434214549
8,8,6,7820,7,8,5993,4510894300
8,8,6,7850,7,8,5932,4524426021
8,8,6,7890,7,8,5811,4542468315
8,8,6,7900,7,8,5790,4546978889
8,8,6,7910,7,8,5763,4551489462
8,8,6,7920,7,8,5760,4556000036
8,8,6,7940,7,8,5723,4565021183
8,8,6,8010,7,8,5503,4596595198
8,8,6,8070,7,8,5417,4623658639
9,8,6,8110,7,8,5303,4641700934
9,8,6,8170,7,8,5109,4668764375
9,8,6,8180,7,8,5035,4673274949
9,8,6,8220,7,8,5024,4691317243
9,9,6,8350,7,8,4675,4749954699
9,9,6,8430,7,8,4544,4786039288
9,9,6,8440,7,8,4487,4790549861
9,9,6,8490,7,8,4427,4813102729
9,9,6,8560,7,8,4229,4844676744
9,9,6,8600,7,8,4056,4862719039
9,9,6,8720,7,8,3616,4916845921
9,9,6,8770,7,8,3488,4939398789
9,9,6,8830,7,8,3367,4966462231
9,9,6,8940,7,8,3167,5016078540
10,10,6,9130,7,8,2653,5101779438
10,10,6,9180,7,8,2518,5124332306
10,10,6,9210,7,8,2389,5137864026
10,10,6,9280,7,8,2237,5169438041
10,10,6,9310,7,8,2146,5182969762
10,10,6,9410,7,8,1772,5228075498
10,10,6,9470,7,8,1411,5255138939
10,10,6,9500,7,8,1341,5268670660
10,10,6,9560,7,8,1179,5295734101
10,10,6,9670,7,8,1018,5345350411
10,10,6,9730,6,8,941,5372413852
10,10,6,9830,6,8,491,5417519588
10,10,6,9840,6,8,435,5422030161
10,10,6,9880,6,8,376,5440072456
10,10,6,9910,6,8,280,5453604176
2,1,7,1210,6,8,26064,1529405169
2,1,7,1420,6,8,25414,1624127214
2,1,7,1440,6,8,25333,1633148361
2,1,7,1470,6,8,25280,1646680082
2,1,7,1490,6,8,25262,1655701229
2,1,7,1540,6,8,25123,1678254097
2,1,7,1610,6,8,24954,1709828112
2,1,7,1670,6,8,24719,1736891554
2,1,7,1690,6,8,24696,1745912701
2,1,7,1720,6,8,24674,1759444421
2,1,7,1820,6,8,24527,1804550157
2,1,7,1880,6,8,24414,1831613599
2,1,7,2060,6,8,23888,1912803923
2,1,7,2120,6,8,23728,1939867364
2,2,7,2170,6,8,23330,1962420232
3,2,7,2520,6,8,22290,2120290307
3,2,7,2530,6,8,22279,2124800881
3,2,7,2730,6,8,21607,2215012352
3,2,7,2810,6,8,21334,2251096941
3,2,7,2820,6,8,21309,2255607514
3,2,7,3070,6,8,20354,2368371854
3,2,7,3100,6,8,20219,2381903574
3,3,7,3190,6,8,20005,2422498736
4,3,7,3230,6,8,19918,2440541031
4,3,7,3290,6,8,19704,2467604472
4,3,7,3340,6,8,19609,2490157340
4,3,7,3400,6,8,19438,2517220781
4,3,7,3440,6,8,19188,2535263076
4,3,7,3470,6,8,19149,2548794796
4,3,7,3610,6,8,18930,2611942826
4,3,7,3830,6,8,18304,2711175445
4,4,7,3960,6,8,17817,2769812901
4,4,7,4040,6,8,17428,2805897490
4,4,7,4160,6,9,16985,2860024373
4,4,7,4170,6,9,16978,2864534946
4,4,7,4210,6,9,16927,2882577241
5,4,7,4380,6,9,16267,2959256991
5,4,7,4460,6,9,15980,2995341580
5,4,7,4690,6,9,15406,3099084772
5,5,7,4820,6,9,14942,3157722229
5,5,7,4860,6,9,14691,3175764523
5,5,7,4900,6,9,14598,3193806817
5,5,7,4930,6,9,14545,3207338538
5,5,7,5120,6,9,13804,3293039436
6,5,7,5260,6,9,13361,3356187466
6,5,7,5290,5,9,13139,3369719186
6,5,7,5400,5,9,12779,3419335496
6,5,7,5460,5,9,12584,3446398937
6,6,7,5670,5,9,12147,3541120982
6,6,7,5690,5,9,12130,3550142129
6,6,7,5710,5,9,12013,3559163276
6,6,7,5740,5,9,11976,3572694997
6,6,7,5840,5,9,11649,3617800733
6,6,7,5850,5,9,11628,3622311306
6,6,7,5950,5,9,11346,3667417042
6,6,7,5960,5,9,11308,3671927616
6,6,7,5980,5,9,11276,3680948763
6,6,7,6120,5,9,10838,3744096793
6,6,7,6150,5,9,10754,3757628514
6,6,7,6160,5,9,10745,3762139087
6,6,7,6210,5,9,10665,3784691955
7,6,7,6340,5,9,10360,3843329411
7,6,7,6400,5,9,10172,3870392853
7,6,7,6440,5,9,10047,3888435147
7,7,7,6510,5,9,9879,3920009162
7,7,7,6560,5,9,9710,3942562030
7,7,7,6570,5,9,9693,3947072604
7,7,7,6590,5,9,9654,3956093751
7,7,7,6620,5,9,9583,3969625471
7,7,7,6660,5,9,9427,3987667766
7,7,7,6680,5,9,9369,3996688913
7,7,7,6750,5,9,9285,4028262928
7,7,7,6780,5,9,9160,4041794649
7,7,7,7100,5,9,8073,4186133003
7,7,7,7130,5,9,8018,4199664724
7,7,7,7140,5,9,8013,4204175297
8,7,7,7290,5,9,7555,4271833901
8,7,7,7300,5,9,7511,4276344474
8,7,7,7320,5,9,7455,4285365621
8,8,7,7330,5,9,7437,4289876195
8,8,7,7450,5,9,7253,4344003078
8,8,7,7660,5,9,6397,4438725123
8,8,7,7730,5,9,6148,4470299138
8,8,7,7750,5,9,6101,4479320285
8,8,7,7840,5,9,5934,4519915447
8,8,7,7880,5,9,5836,4537957741
8,8,7,7930,5,9,5725,4560510609
8,8,7,7950,5,9,5690,4569531756
8,8,7,8000,5,9,5522,4592084624
8,8,7,8060,5,9,5434,4619148066
9,8,7,8160,5,9,5109,4664253801
9,8,7,8230,5,9,5021,4695827816
9,9,7,8370,5,9,4645,4758975846
9,9,7,8410,5,9,4584,4777018141
9,9,7,8570,5,9,4178,4849187318
9,9,7,8630,5,9,4000,4876250759
9,9,7,8740,5,9,3539,4925867069
9,9,7,8760,5,9,3495,4934888216
9,9,7,8860,5,9,3333,4979993951
9,9,7,8870,5,9,3329,4984504525
9,9,7,8890,5,9,3320,4993525672
9,9,7,8920,5,9,3314,5007057393
10,10,7,9120,5,9,2662,5097268864
10,10,7,9140,5,9,2652,5106290011
10,10,7,9190,5,9,2508,5128842879
10,10,7,9220,5,9,2375,5142374600
10,10,7,9380,5,9,1952,5214543777
10,10,7,9550,5,9,1229,5291223528
10,10,7,9570,5,9,1170,5300244675
10,10,7,9610,5,9,1114,5318286969
10,10,7,9770,5,9,728,5390456146
10,10,7,9820,4,9,529,5413009014
10,10,7,9890,4,9,322,5444583029
2,1,8,1170,4,9,26162,1511362875
2,1,8,1380,4,9,25639,1606084920
2,1,8,1400,4,9,25603,1615106067
2,1,8,1410,4,9,25560,1619616641
2,1,8,1550,4,9,25115,1682764671
2,1,8,1620,4,9,24917,1714338686
2,1,8,1650,4,9,24759,1727870406
2,1,8,1770,4,9,24556,1781997289
2,1,8,1890,4,9,24393,1836124172
2,1,8,1910,4,9,24289,1845145319
2,1,8,1940,4,9,24198,1858677040
2,1,8,2050,4,9,23892,1908293349
2,1,8,2090,4,9,23764,1926335644
2,1,8,2100,4,9,23762,1930846217
3,2,8,2240,4,9,23189,1993994247
3,2,8,2270,4,10,23067,2007525968
3,2,8,2310,4,10,22911,2025568262
3,2,8,2320,4,10,22901,2030078836
3,2,8,2340,4,10,22865,2039099983
3,2,8,2380,4,10,22785,2057142277
3,2,8,2400,4,10,22732,2066163424
3,2,8,2540,4,10,22256,2129311454
3,2,8,2750,4,10,21594,2224033499
3,2,8,2760,4,10,21529,2228544073
3,2,8,3090,4,10,20324,2377393001
3,3,8,3150,4,10,20112,2404456442
4,3,8,3280,4,10,19704,2463093899
4,3,8,3320,4,10,19631,2481136193
4,3,8,3380,4,10,19496,2508199634
4,3,8,3480,4,10,19130,2553305370
4,3,8,3510,4,10,19104,2566837091
4,3,8,3520,4,10,19095,2571347664
4,3,8,3620,4,10,18822,2616453400
4,3,8,3700,4,10,18685,2652537989
4,3,8,3720,4,10,18676,2661559136
4,3,8,3730,4,10,18624,2666069709
4,3,8,3750,4,10,18539,2675090856
4,3,8,3760,4,10,18538,2679601430
4,3,8,3890,4,10,18166,2738238886
4,4,8,4010,4,10,17788,2792365769
4,4,8,4070,4,10,17368,2819429211
5,4,8,4270,4,10,16579,2909640682
5,4,8,4280,4,10,16556,2914151256
5,4,8,4310,4,10,16519,2927682976
5,4,8,4370,4,10,16311,2954746418
5,4,8,4430,4,10,16165,2981809859
5,4,8,4530,4,10,15803,3026915595
5,4,8,4670,4,10,15450,3090063625
5,4,8,4750,4,10,15117,3126148214
5,5,8,4830,4,10,14908,3162232802
5,5,8,4840,4,10,14905,3166743376
5,5,8,4890,4,10,14612,3189296244
5,5,8,4960,4,10,14462,3220870259
6,5,8,5140,3,10,13639,3302060583
6,5,8,5160,3,10,13573,3311081730
6,5,8,5240,3,10,13380,3347166319
6,5,8,5360,3,10,12924,3401293201
6,5,8,5420,3,10,12746,3428356643
6,5,8,5600,3,10,12323,3509546967
6,6,8,5720,3,10,11998,3563673850
6,6,8,5760,3,10,11956,3581716144
6,6,8,5780,3,10,11837,3590737291
6,6,8,5880,3,10,11495,3635843027
6,6,8,5910,3,10,11469,3649374748
6,6,8,6070,3,10,11009,3721543925
6,6,8,6140,3,10,10820,3753117940
6,6,8,6180,3,10,10701,3771160234
6,6,8,6220,3,10,10658,3789202529
7,6,8,6430,3,10,10100,3883924574
7,6,8,6450,3,10,10029,3892945721
7,7,8,6470,3,10,9986,3901966868
7,7,8,6990,3,10,8570,4136516694
7,7,8,7000,3,10,8556,4141027267
7,7,8,7030,3,10,8411,4154558988
7,7,8,7070,3,10,8364,4172601282
7,7,8,7150,3,10,7973,4208685871
7,7,8,7170,3,10,7955,4217707018
8,7,8,7270,3,10,7602,4262812754
8,7,8,7280,3,10,7587,4267323327
8,8,8,7570,3,10,6649,4398129961
8,8,8,7590,3,10,6619,4407151108
8,8,8,7610,3,10,6518,4416172255
8,8,8,7640,3,10,6447,4429703976
8,8,8,7670,3,10,6386,4443235696
8,8,8,7680,3,10,6378,4447746270
8,8,8,7690,3,10,6344,4452256844
8,8,8,7700,3,10,6298,4456767417
8,8,8,7860,3,10,5899,4528936594
9,9,8,8250,3,10,4977,4704848964
9,9,8,8280,3,10,4893,4718380684
9,9,8,8390,3,10,4628,4767996994
9,9,8,8460,3,10,4459,4799571009
9,9,8,8470,3,10,4431,4804081582
9,9,8,8480,3,10,4428,4808592156
9,9,8,8590,3,10,4073,4858208465
9,9,8,8640,3,10,3955,4880761333
9,9,8,8780,3,10,3475,4943909363
9,9,8,8850,3,10,3335,4975483378
9,9,8,8950,3,10,3145,5020589114
9,9,8,8990,3,10,3011,5038631408
9,9,8,9010,3,10,2956,5047652555
9,9,8,9040,3,10,2890,5061184276
9,9,8,9050,3,10,2890,5065694849
9,9,8,9060,3,10,2781,5070205423
10,9,8,9090,3,10,2711,5083737144
10,10,8,9360,3,10,2010,5205522630
10,10,8,9370,3,10,1970,5210033204
10,10,8,9420,3,10,1706,5232586071
10,10,8,9490,3,10,1391,5264160086
10,10,8,9520,3,10,1333,5277691807
10,10,8,9540,3,10,1276,5286712954
10,10,8,9600,3,10,1126,5313776396
10,10,8,9640,3,10,1087,5331818690
10,10,8,9980,1,10,136,5485178191
